item_code,channel,target_ym,forecast_run_ym,model_name,p50,lower_bound,upper_bound
T120,DOM,2027-02-28,2026-08-31,baseline_seasonal_naive,796,478,1194
T120,EXP,2027-02-28,2026-08-31,baseline_seasonal_naive,0,0,0
T121,DOM,2027-02-28,2026-08-31,baseline_seasonal_naive,486,292,729
T121,EXP,2027-02-28,2026-08-31,baseline_seasonal_naive,0,0,0
T122,DOM,2027-02-28,2026-08-31,baseline_seasonal_naive,414,248,621
T122,EXP,2027-02-28,2026-08-31,baseline_seasonal_naive,622,373,933
T240,DOM,2027-02-28,2026-08-31,baseline_seasonal_naive,194,116,291
T240,EXP,2027-02-28,2026-08-31,baseline_seasonal_naive,216,130,324
T241,DOM,2027-02-28,2026-08-31,baseline_seasonal_naive,4,2,6
T241,EXP,2027-02-28,2026-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,12,7,18
K210,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,13,8,20
K210A,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,1,1,2
K210B,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,43,26,65
K210B,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,2,1,3
K210C,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,3,2,5
K210D,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,1,1,2
K240B,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,160,96,240
K250A,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,123,74,185
K250B,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,70,42,105
K310,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,1202,721,1803
K310,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,1442,865,2163
K311,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,162,97,243
K311,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
K312,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,9,5,14
K312,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,4,2,6
K350A,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,10,6,15
K350B,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,3,2,5
K350C,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,15,9,23
K350D,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,9,5,14
K350E,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,24,14,36
K350F,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,2,1,3
T120,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,1040,624,1560
T120,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
T121,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,619,371,929
T121,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,0,0,0
T122,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,35,21,53
T122,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,196,118,294
T240,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,543,326,815
T240,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,605,363,908
T241,DOM,2027-03-31,2026-08-31,baseline_seasonal_naive,19,11,29
T241,EXP,2027-03-31,2026-08-31,baseline_seasonal_naive,30,18,45
K210,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,27,16,41
K210,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,1,1,2
K210B,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,81,49,122
K210B,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,4,2,6
K210C,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,2,1,3
K240,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,2,1,3
K240B,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,229,137,344
K250A,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K250B,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,40,24,60
K310,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,1443,866,2165
K310,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K311,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,55,33,83
K311,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,50,30,75
K312,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,25,15,38
K312,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K350A,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,10,6,15
K350B,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,8,5,12
K350D,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,2,1,3
K350E,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,14,8,21
K350F,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,10,6,15
T120,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,406,244,609
T120,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,524,314,786
T121,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,670,402,1005
T121,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
T122,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,509,305,764
T122,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
T240,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,297,178,446
T240,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,332,199,498
T241,DOM,2027-04-30,2026-08-31,baseline_seasonal_naive,18,11,27
T241,EXP,2027-04-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,12,7,18
K210,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,12,7,18
K210A,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,49,29,74
K210B,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,32,19,48
K210C,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,9,5,14
K210C,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,1,1,2
K210D,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,10,6,15
K240,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,2,1,3
K240B,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,161,97,242
K250A,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,125,75,188
K250B,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,70,42,105
K310,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,610,366,915
K310,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,733,440,1100
K311,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,101,61,152
K311,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
K312,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,4,2,6
K312,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,22,13,33
K350A,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,7,4,11
K350B,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,3,2,5
K350D,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,25,15,38
K350E,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,12,7,18
K350F,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,4,2,6
T120,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,244,146,366
T120,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,315,189,473
T121,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,331,199,497
T121,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,320,192,480
T122,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,308,185,462
T122,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
T240,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,1037,622,1556
T240,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,0,0,0
T241,DOM,2027-05-31,2026-08-31,baseline_seasonal_naive,2,1,3
T241,EXP,2027-05-31,2026-08-31,baseline_seasonal_naive,2,1,3
K210,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,37,22,56
K210,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,1,1,2
K210B,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,32,19,48
K210B,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,7,4,11
K210C,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,12,7,18
K210D,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,2,1,3
K240,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,1,1,2
K240B,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,102,61,153
K250A,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,79,47,119
K250B,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,78,47,117
K310,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,473,284,710
K310,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,568,341,852
K311,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,90,54,135
K311,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,0,0,0
K312,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,10,6,15
K312,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,5,3,8
K350A,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,11,7,17
K350B,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,9,5,14
K350D,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,7,4,11
K350E,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,38,23,57
K350F,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,7,4,11
T120,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,241,145,362
T120,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,311,187,467
T121,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,139,83,209
T121,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,786,472,1179
T122,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,246,148,369
T122,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,368,221,552
T240,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,513,308,770
T240,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,572,343,858
T241,DOM,2027-06-30,2026-08-31,baseline_seasonal_naive,2,1,3
T241,EXP,2027-06-30,2026-08-31,baseline_seasonal_naive,12,7,18
K210,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,9,5,14
K210,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,10,6,15
K210A,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,2,1,3
K210A,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,2,1,3
K210B,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,13,8,20
K210B,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,9,5,14
K210C,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,5,3,8
K210C,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,9,5,14
K210D,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,1,1,2
K210D,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,1,1,2
K240,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,3,2,5
K240,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,3,2,5
K240B,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,6,4,9
K240B,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,147,88,221
K250A,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,114,68,171
K250B,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,57,34,86
K310,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,1354,812,2031
K310,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,0,0,0
K311,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,49,29,74
K311,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,44,26,66
K312,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,22,13,33
K312,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,0,0,0
K350A,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,16,10,24
K350B,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,3,2,5
K350C,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,7,4,11
K350D,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,4,2,6
K350E,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,32,19,48
K350F,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,3,2,5
T120,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,440,264,660
T120,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,0,0,0
T121,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,217,130,326
T121,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,210,126,315
T122,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,282,169,423
T122,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,0,0,0
T240,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,304,182,456
T240,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,339,203,509
T241,DOM,2027-07-31,2026-08-31,baseline_seasonal_naive,18,11,27
T241,EXP,2027-07-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,22,13,33
K210,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,2,1,3
K210A,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,26,16,39
K210B,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,17,10,26
K210C,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,29,17,44
K210D,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,2,1,3
K240,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,3,2,5
K240B,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,107,64,161
K250A,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,83,50,125
K250B,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,40,24,60
K310,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,878,527,1317
K310,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,1054,632,1581
K311,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,158,95,237
K311,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K312,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,9,5,14
K312,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,4,2,6
K350A,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,17,10,26
K350B,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,7,4,11
K350D,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,45,27,68
K350E,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,24,14,36
K350F,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,5,3,8
T120,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,601,361,902
T120,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
T121,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,759,455,1139
T121,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
T122,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,339,203,509
T122,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
T240,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,582,349,873
T240,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
T241,DOM,2027-08-31,2026-08-31,baseline_seasonal_naive,5,3,8
T241,EXP,2027-08-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,15,9,23
K210,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,16,10,24
K210A,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,24,14,36
K210B,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,16,10,24
K210C,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,20,12,30
K210C,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,8,5,12
K240,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,10,6,15
K240B,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,5,3,8
K240B,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,185,111,278
K250A,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,144,86,216
K250B,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,29,17,44
K310,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,1165,699,1748
K310,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K311,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,61,37,92
K311,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K312,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,37,22,56
K312,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K350A,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,9,5,14
K350B,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,1,1,2
K350C,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,12,7,18
K350D,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,12,7,18
K350E,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,16,10,24
K350F,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,5,3,8
T120,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,628,377,942
T120,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
T121,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,1173,704,1760
T121,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
T122,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,316,190,474
T122,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,473,284,710
T240,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,564,338,846
T240,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,630,378,945
T241,DOM,2027-09-30,2026-08-31,baseline_seasonal_naive,17,10,26
T241,EXP,2027-09-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,18,11,27
K210,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,1,1,2
K210B,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,17,10,26
K210B,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,11,7,17
K210C,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,118,71,177
K210C,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,1,1,2
K240,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,1,1,2
K240B,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,238,143,357
K250A,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K250B,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,43,26,65
K310,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,794,476,1191
K310,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,953,572,1430
K311,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,124,74,186
K311,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K312,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,12,7,18
K312,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,6,4,9
K350A,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,10,6,15
K350B,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,1,1,2
K350C,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,8,5,12
K350D,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,31,19,47
K350E,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,12,7,18
K350F,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,6,4,9
T120,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,131,79,197
T120,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,741,445,1112
T121,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,1127,676,1691
T121,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
T122,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,100,60,150
T122,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,149,89,224
T240,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,424,254,636
T240,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,473,284,710
T241,DOM,2027-10-31,2026-08-31,baseline_seasonal_naive,38,23,57
T241,EXP,2027-10-31,2026-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,10,6,15
K210,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,10,6,15
K210A,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,3,2,5
K210A,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,3,2,5
K210B,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,23,14,35
K210B,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,16,10,24
K210C,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,44,26,66
K210C,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,9,5,14
K240,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,1,1,2
K240B,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,1,1,2
K250A,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,145,87,218
K250A,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,112,67,168
K250B,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,74,44,111
K310,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,1819,1091,2729
K310,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,0,0,0
K311,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,60,36,90
K311,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,53,32,80
K312,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,11,7,17
K312,EXP,2027-11-30,2026-08-31,baseline_seasonal_naive,6,4,9
K350A,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,8,5,12
K350B,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,17,10,26
K350D,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,6,4,9
K350E,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,14,8,21
K350F,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,5,3,8
T120,DOM,2027-11-30,2026-08-31,baseline_seasonal_naive,418,251,627
